-0.290577	-0.073951	-0.072123	-0.182706	-0.451410	-0.725244	-0.473712	0.131998	0.264144	-0.375750	0.298607	-0.546246	-0.225997	-0.033448	0.236551	-0.765788	0.115534	0.085598	0.695926	0.103963	-0.533703	-0.064986	0.417165	0.462662	-0.336720	0.451079	-0.368043	0.181236	0.621884	-0.363847	0.461541	0.119809	0.140955	0.368889	-0.139965	-0.323468	-0.262270	0.380468	0.202150	0.192510	-0.152549	0.435241	0.448301	0.183275	0.036513	-0.122944	-0.021803	0.113377	0.327850	0.058385	-0.533017	-0.648023	0.010880	0.108564	0.180876	-0.158176	0.546389	-0.156992	-0.077399	0.618902	0.167250	-0.154698	0.151132	0.110892	0.570546	-0.252873	0.252043	0.072948	-0.271747	0.088750	-0.370919	-0.293396	0.491396	-0.343449	0.200076	0.898697	0.834896	-0.568461	-0.176731	-0.823667	0.289182	-0.564008	0.057564	-0.397831	0.530956	0.343469	0.511856	-0.130250	-0.232567	-0.150734	-0.173750	-0.912821	-0.350169	0.363387	0.417140	0.709327	-0.488316	-0.193437	-0.562713	0.524228
0.166034	-0.016152	-0.259630	0.050197	0.077684	0.326177	-0.698435	-0.278478	0.076807	0.089762	-0.069240	-0.342843	0.279065	0.480740	0.179217	0.014548	0.314139	0.357390	-0.048059	0.332245	0.211726	0.151897	0.184869	-0.185557	-0.550430	0.216686	-0.695074	0.045343	0.389321	0.101056	0.168057	0.270961	-0.269535	-0.017258	-0.045282	-0.113134	-0.122957	0.334216	0.388448	0.478628	0.156730	0.084007	1.012851	-0.564772	-0.190071	-0.418730	-0.091693	-0.361577	0.534240	-0.616861	-0.269617	-0.152929	0.057974	0.350867	0.443546	0.026854	0.533088	0.197554	0.062691	0.180250	-0.438434	-0.028655	-0.312969	0.244689	0.167221	-0.401563	0.389998	-0.241735	0.206749	-0.128576	0.027156	0.438418	0.012370	0.316648	0.102624	0.064991	0.347318	0.346591	-0.131527	0.024656	0.266722	-0.611798	-0.222962	-0.279246	-0.156918	0.026628	0.390535	-0.067981	-0.247461	-0.455102	0.294049	0.045944	0.229412	-0.263853	-0.151780	0.480574	-0.246203	-0.199457	-0.092006	0.000120
0.125854	-0.337132	0.603062	0.541213	-0.175847	0.247661	-0.047392	-0.115911	-0.830243	-0.291027	0.313681	-0.163188	0.190817	0.243456	-0.116681	0.371990	0.933251	0.267851	-0.180286	0.315554	-0.695585	0.227541	-0.003851	-0.269001	-0.286657	-0.139134	-0.597700	0.025243	0.220107	0.611086	0.354266	0.017737	-0.075495	0.234230	0.335386	-0.392775	-0.272341	-0.429884	0.537408	-0.311738	-0.060688	-0.158026	-0.236589	0.150332	0.176593	-0.643730	0.312829	-0.185914	0.048908	-0.104293	-0.073991	0.053287	0.096743	-0.475515	-0.530793	-0.414420	-0.042416	0.021422	0.357354	-0.487513	-0.010804	-0.217565	0.300109	0.431489	0.497324	0.012646	0.444218	-0.041067	0.332521	0.208156	0.123232	0.197502	-0.125432	0.123992	-0.148214	0.288143	0.227637	-0.202133	0.089168	0.119836	0.047366	0.117702	-0.038945	0.405170	0.343737	0.154928	0.260733	0.124442	0.424853	-0.479298	0.163189	0.553627	-0.109392	-0.433897	0.155075	0.109332	-0.074748	-0.418518	-0.309378	0.014141
0.224947	-0.088464	0.181175	0.124617	-0.120658	0.440835	-0.166414	-0.060831	-0.310297	-0.217864	-0.173487	-0.325144	0.393527	0.268390	0.011760	0.225732	0.568554	0.488848	0.145734	0.183006	-0.022582	0.263256	0.001357	-0.180548	-0.396041	0.413910	-0.153061	-0.285866	0.378086	0.072082	-0.163651	0.485658	-0.426944	0.036264	0.170900	0.040480	-0.237932	0.032507	0.008784	0.256385	-0.035261	-0.236642	0.240606	-0.332739	0.085790	-0.626000	0.003225	0.244266	-0.015276	-0.367269	0.082649	0.012849	-0.175428	-0.195528	-0.078990	-0.432208	0.322344	0.519779	0.063491	-0.088759	-0.259265	-0.023324	-0.142429	-0.136325	-0.107798	-0.173683	0.114772	0.079170	-0.218907	0.058348	0.077232	0.220242	-0.455020	0.036137	-0.027672	-0.004729	0.032614	0.016630	-0.199813	-0.102035	0.057686	-0.269491	-0.042784	-0.092969	-0.388589	-0.267599	0.654860	0.105607	0.087834	0.085450	0.053582	0.679675	0.242204	-0.054831	0.013920	0.084906	0.099036	0.025128	-0.222942	0.094912
-0.098128	0.251940	0.173551	0.110382	0.088013	0.103161	-0.404707	-0.099407	-0.391040	-0.266719	0.022023	-0.523654	0.178137	0.210861	0.087333	0.305903	0.141470	0.381544	0.262543	0.222177	0.058814	0.455960	0.158517	0.113422	-0.165679	0.215999	-0.561802	0.305891	0.034618	-0.215872	0.045577	0.342500	-0.148972	0.138469	0.044780	-0.132354	-0.198548	0.008611	0.305029	0.327621	0.301810	0.247021	0.320314	0.084105	-0.055463	-0.082435	-0.014246	-0.063988	0.659042	0.042798	0.039285	-0.113339	0.079197	0.097870	-0.055577	-0.154903	0.074821	0.106691	0.026651	-0.205992	-0.341720	-0.186210	-0.602156	0.408917	0.030049	-0.152457	-0.101155	-0.081687	-0.200056	0.095712	-0.331326	0.026250	-0.145508	0.065130	-0.147300	0.007498	0.210119	-0.097053	-0.243121	-0.176079	0.122920	0.124215	-0.216682	-0.281259	0.002430	-0.012335	0.444816	0.249261	-0.144392	-0.041792	0.476920	-0.186479	0.185602	-0.045872	-0.208145	0.297488	-0.155327	-0.244508	-0.226277	-0.022699
0.086305	0.011009	0.519844	0.438412	-0.220740	0.126112	0.087819	0.137828	-0.414479	0.010478	0.268242	-0.273050	0.076839	-0.102819	0.014085	-0.503573	0.559179	0.262460	0.196945	-0.251329	-0.210389	0.306319	0.138498	-0.279150	0.056469	-0.168137	-0.414604	-0.042116	-0.001645	0.301939	-0.223483	-0.253681	0.380769	0.205866	-0.006947	-0.216336	-0.207117	-0.033769	0.602730	-0.196317	0.356092	0.174788	-0.161453	0.349640	-0.326282	-0.078533	0.096674	0.264744	0.143348	0.067436	0.177683	0.069815	-0.106669	-0.237370	-0.182304	-0.374377	-0.005298	-0.132452	-0.006329	0.076239	0.178807	-0.009672	0.085143	0.237484	0.546782	-0.179776	0.299775	0.134766	0.056280	0.241211	-0.330511	-0.175274	-0.278701	0.170571	0.287775	0.097831	0.142536	0.046997	-0.103102	-0.238986	0.297257	0.203723	0.011476	0.198717	0.628485	0.029821	0.348724	0.061436	0.374966	0.077493	-0.088047	0.183143	0.120896	0.179645	0.022724	-0.179443	-0.409734	-0.203865	-0.284019	-0.175021
0.165824	0.099755	-0.383610	0.000329	-0.181151	0.342509	-0.299963	0.034189	-0.066923	0.021031	0.084938	-0.356734	-0.171129	0.012711	0.033357	-0.103680	0.125076	0.089111	-0.297095	0.066841	0.342584	-0.154425	0.174071	-0.056544	-0.340771	0.183338	-0.212778	0.358053	0.123805	0.041714	0.212849	0.100427	-0.399445	-0.001573	0.107889	0.037200	-0.146002	0.347544	0.000119	0.153296	-0.014719	0.068479	0.627237	0.004291	0.256554	-0.430474	-0.015126	-0.134417	0.016426	-0.191812	-0.012064	-0.149735	-0.217860	-0.033659	0.217212	0.098660	0.550744	0.055101	-0.074224	0.545821	-0.256794	0.012036	-0.150083	0.168644	0.199736	-0.141362	0.132391	0.046482	0.069397	-0.240643	-0.062899	0.152025	-0.042352	0.409840	-0.022437	0.062609	0.040895	0.302586	0.036571	0.041168	0.273130	0.096058	-0.080562	-0.089360	-0.165093	-0.153608	-0.175149	-0.101084	-0.031870	-0.133038	0.091498	-0.270599	0.206054	-0.038366	-0.092601	0.312260	-0.088708	-0.062814	0.199390	-0.032477
0.030856	0.030241	-0.724234	0.267324	0.009893	0.081491	-0.359143	0.136313	0.289846	-0.050263	0.413477	-0.402486	0.052526	0.219270	-0.003745	-0.324816	-0.022293	0.151418	-0.165114	0.199640	0.185081	-0.095698	0.133978	-0.107766	-0.524986	0.052473	-0.349865	0.334699	-0.258131	-0.151783	0.071856	0.383873	-0.433483	0.262392	0.183741	0.064969	-0.139214	0.296390	0.053448	0.202838	0.108539	-0.131834	0.370323	-0.080143	0.071257	-0.444763	-0.083429	-0.059723	0.100600	-0.361062	0.028188	-0.390212	-0.280948	-0.208949	-0.042123	0.038152	0.491107	0.007262	-0.141663	0.327903	-0.337054	-0.174199	-0.107371	0.125086	0.339849	0.061896	0.022330	0.034854	-0.038863	-0.274906	-0.032556	-0.153211	-0.370225	0.349585	0.105383	0.260016	0.145444	0.252256	-0.072030	0.094468	0.218561	0.088963	-0.262134	0.036060	-0.017346	0.162511	-0.313773	0.008717	-0.084114	-0.241890	0.135639	-0.505819	0.248116	0.129860	-0.198484	0.543467	0.009724	0.057926	0.383105	-0.023410
-0.036678	0.138887	0.132721	0.227199	-0.069491	0.229728	-0.106479	0.026740	-0.212313	0.288677	0.279944	-0.276169	0.060716	-0.004104	0.144907	0.027100	0.280726	0.380036	-0.163554	-0.236179	-0.084786	-0.026225	-0.043686	0.002538	-0.295895	-0.119179	-0.323096	0.055802	0.177742	-0.032014	-0.113867	0.440105	-0.129017	0.172833	0.092791	0.113140	-0.029500	0.187672	0.290160	-0.052620	-0.132289	-0.295024	0.276531	-0.259136	0.032125	-0.458858	-0.150361	0.167279	0.005039	-0.208292	-0.192578	0.036183	-0.020313	-0.168465	-0.120824	-0.251441	0.262884	-0.033480	-0.140082	0.123868	-0.098544	-0.064697	0.032077	0.108990	0.154549	-0.091846	0.310077	-0.093776	-0.085844	-0.197593	-0.168165	-0.060369	0.104629	-0.171526	0.081126	0.076785	0.066979	0.278314	-0.019676	-0.138369	-0.087757	-0.251150	-0.052102	-0.072466	-0.020163	-0.100127	0.110729	-0.248811	0.153759	-0.059183	0.025212	0.257280	0.060502	-0.166857	0.000145	0.036578	-0.029010	0.127047	-0.079474	0.019122
0.026265	-0.263994	0.070287	-0.151406	0.029460	0.021533	-0.329917	0.348820	-0.023723	-0.269804	0.053930	-0.386832	0.192172	0.110612	0.090371	-0.142146	0.088630	0.400790	-0.031514	0.083133	-0.106395	0.026122	-0.065695	-0.029856	-0.344665	0.075715	-0.305046	-0.028135	0.120474	-0.030814	0.127469	0.067449	-0.074117	0.094248	-0.144932	0.205062	-0.244304	0.306679	0.003952	0.227137	-0.179258	0.029586	0.639423	-0.248847	-0.105724	0.002335	-0.284958	-0.268433	0.166278	-0.307612	-0.084627	-0.299111	-0.146455	0.223532	0.378712	0.001696	0.358729	0.237546	0.166577	0.446362	-0.132007	-0.049499	-0.006310	-0.022242	0.100332	-0.215023	0.485660	-0.189447	0.232853	-0.493857	0.112561	0.198982	0.231692	0.032353	0.126442	0.477721	0.378152	-0.217399	-0.058424	-0.304446	-0.053418	-0.420689	-0.119586	-0.241046	0.221946	-0.165362	0.179281	0.097309	-0.168884	-0.233653	0.144018	0.107482	0.018665	-0.310125	0.212425	0.314129	-0.316269	0.118963	-0.064809	0.243043
